"C","CTY","J","Val"
"cbarl","DZA","jpork",0.915419088627419
"cbarl","DZA","jlamb",0.541866914479928
"cbarl","DZA","jpoul",0.436819204435456
"cbarl","DZA","jeggs",1.10336222449417
"cbarl","DZA","jmilk",0.099816800903774
"cbarl","ECU","jbeef",0.00108364634256121
"cbarl","ECU","jpork",0.00117161572513486
"cbarl","ECU","jlamb",2.95643283385011E-5
"cbarl","ECU","jpoul",0.00114432557589932
"cbarl","ECU","jeggs",0.00213700475434207
"cbarl","ECU","jmilk",0.000350120210078682
"cbarl","EGY","jbeef",0.045271710383125
"cbarl","EGY","jlamb",0.00920235556040298
"cbarl","EGY","jpoul",0.0973214175406345
"cbarl","EGY","jeggs",0.0114914606457278
"cbarl","EGY","jmilk",0.00344514143276318
"cbarl","FJI","jbeef",0.0528278917738196
"cbarl","FJI","jpork",0.113406037202618
"cbarl","FJI","jlamb",0.00371291221610606
"cbarl","FJI","jpoul",0.117984094012768
"cbarl","FJI","jeggs",0.0421577751139421
"cbarl","FJI","jmilk",0.0227280694393676
"cbarl","FNP","jbeef",1.29051761423337
"cbarl","FNP","jpork",1.565802239831
"cbarl","FNP","jlamb",1.99689092748813
"cbarl","FNP","jpoul",2.01241416596032
"cbarl","FNP","jeggs",2.70528709901404
"cbarl","FNP","jmilk",0.144524428438757
"cbarl","FRP","jbeef",0.28520718607745
"cbarl","FRP","jpork",0.346045684189485
"cbarl","FRP","jlamb",0.441317217255344
"cbarl","FRP","jpoul",0.444747886557828
"cbarl","FRP","jeggs",0.597874304489653
"cbarl","FRP","jmilk",0.0319402115088184
"cbarl","GEO","jbeef",0.376143686944244
"cbarl","GEO","jpork",0.565488314149283
"cbarl","GEO","jlamb",0.354764719585652
"cbarl","GEO","jpoul",0.305551681697642
"cbarl","GEO","jeggs",0.296539612997699
"cbarl","GEO","jmilk",0.0262269436069586
"cbarl","GHA","jbeef",5.40589344622695E-6
"cbarl","GHA","jpork",0.000457158389102592
"cbarl","GHA","jpoul",0.000948644201588726
"cbarl","GHA","jeggs",0.000719794712365118
"cbarl","GHA","jmilk",1.17127691334917E-5
"cbarl","GRC","jbeef",0.670256795471464
"cbarl","GRC","jpork",0.386601934596558
"cbarl","GRC","jlamb",0.692869973001185
"cbarl","GRC","jpoul",0.464801393475774
"cbarl","GRC","jeggs",0.447496640596012
"cbarl","GRC","jmilk",0.0282417677765869
"cbarl","GSA","jbeef",7.44330524660097E-6
"cbarl","GSA","jpork",8.04754570876423E-6
"cbarl","GSA","jlamb",2.03070237577781E-7
"cbarl","GSA","jpoul",7.86009625869243E-6
"cbarl","GSA","jeggs",1.46785700050541E-5
"cbarl","GSA","jmilk",2.40489124012568E-6
"cbarl","GTM","jbeef",0.00160055032992351
"cbarl","GTM","jpork",0.00173048148806192
"cbarl","GTM","jlamb",4.3666640690463E-5
"cbarl","GTM","jpoul",0.00169017381973226
"cbarl","GTM","jeggs",0.00315636525522357
"cbarl","GTM","jmilk",0.000517129063002092
"cbarl","HND","jbeef",0.00160055032992351
"cbarl","HND","jpork",0.00173048148806192
"cbarl","HND","jlamb",4.3666640690463E-5
"cbarl","HND","jpoul",0.00169017381973226
"cbarl","HND","jeggs",0.00315636525522357
"cbarl","HND","jmilk",0.000517129063002092
"cbarl","HRV","jbeef",0.670256795471464
"cbarl","HRV","jpork",0.386601934596558
"cbarl","HRV","jlamb",0.692869973001185
"cbarl","HRV","jpoul",0.464801393475774
"cbarl","HRV","jeggs",0.447496640596012
"cbarl","HRV","jmilk",0.0282417677765869
"cbarl","HTI","jbeef",0.00160055032992351
"cbarl","HTI","jpork",0.00173048148806192
"cbarl","HTI","jlamb",4.3666640690463E-5
"cbarl","HTI","jpoul",0.00169017381973226
"cbarl","HTI","jeggs",0.00315636525522357
"cbarl","HTI","jmilk",0.000517129063002092
"cbarl","HUN","jbeef",1.16428921718705
"cbarl","HUN","jpork",0.671558224900669
"cbarl","HUN","jlamb",1.20357010018902
"cbarl","HUN","jpoul",0.807396887601418
"cbarl","HUN","jeggs",0.777337159270247
"cbarl","HUN","jmilk",0.0490581907095052
"cbarl","IDN","jpoul",0.00484365454102568
"cbarl","IDN","jmilk",0.00538183837891743
"cbarl","IND","jlamb",0.0340387929306498
"cbarl","IND","jeggs",0.0161788254586362
"cbarl","IND","jmilk",0.00100088609559319
"cbarl","IRL","jbeef",0.470192899453178
"cbarl","IRL","jpork",0.570491318364356
"cbarl","IRL","jlamb",0.727556078841398
"cbarl","IRL","jpoul",0.733211884252843
"cbarl","IRL","jeggs",0.985656275365387
"cbarl","IRL","jmilk",0.0526566699283686
"cbarl","IRN","jbeef",0.195768273203163
"cbarl","IRN","jpork",1.27329500390819
"cbarl","IRN","jlamb",0.753705536144064
"cbarl","IRN","jpoul",0.607590247492855
"cbarl","IRN","jeggs",1.53471303515855
"cbarl","IRN","jmilk",0.138839396595326
"cbarl","IRQ","jbeef",1.3401149107949
"cbarl","IRQ","jpork",1.3401149107949
"cbarl","IRQ","jlamb",1.3401149107949
"cbarl","IRQ","jpoul",1.3401149107949
"cbarl","IRQ","jeggs",1.3401149107949
"cbarl","IRQ","jmilk",1.3401149107949
"cbarl","ISL","jbeef",1.29051761423337
"cbarl","ISL","jpork",1.565802239831
"cbarl","ISL","jlamb",1.99689092748813
"cbarl","ISL","jpoul",2.01241416596032
"cbarl","ISL","jeggs",2.70528709901404
"cbarl","ISL","jmilk",0.144524428438757
"cbarl","ISR","jbeef",0.824827877246412
"cbarl","ISR","jpork",1.18464951380146
"cbarl","ISR","jlamb",0.234717840917075
"cbarl","ISR","jpoul",0.574721317641178
"cbarl","ISR","jeggs",0.681580920528959
"cbarl","ISR","jmilk",0.0751675630185942
"cbarl","ITP","jbeef",0.258668211215634
"cbarl","ITP","jpork",0.313845591898505
"cbarl","ITP","jlamb",0.400251959763391
"cbarl","ITP","jpoul",0.403363399920109
"cbarl","ITP","jeggs",0.542241165102108
"cbarl","ITP","jmilk",0.0289681248585072
"cbarl","JAM","jbeef",0.0528278917738196
"cbarl","JAM","jpork",0.113406037202618
"cbarl","JAM","jlamb",0.00371291221610606
"cbarl","JAM","jpoul",0.117984094012768
"cbarl","JAM","jeggs",0.0421577751139421
"cbarl","JAM","jmilk",0.0227280694393676
"cbarl","JOR","jbeef",0.540553207088849
"cbarl","JOR","jpork",3.51580818827828
"cbarl","JOR","jlamb",2.08112345323946
"cbarl","JOR","jpoul",1.67767152207206
"cbarl","JOR","jeggs",4.23763278667265
"cbarl","JOR","jmilk",0.383361817887616
"cbarl","JPN","jbeef",0.448943148197284
"cbarl","JPN","jpork",0.363967725009901
"cbarl","JPN","jpoul",0.264405531469184
"cbarl","JPN","jeggs",0.274654769523901
"cbarl","JPN","jmilk",0.015361024146282
"cbarl","KAZ","jbeef",0.316132532736323
"cbarl","KAZ","jpork",0.475269405415654
"cbarl","KAZ","jlamb",0.298164965948867
"cbarl","KAZ","jpoul",0.256803653803056
"cbarl","KAZ","jeggs",0.249227396304965
"cbarl","KAZ","jmilk",0.0220416338680568
"cbarl","KEN","jbeef",2.59152700237531E-5
"cbarl","KEN","jpork",0.0971126153008852
"cbarl","KEN","jpoul",0.0276127202103089
"cbarl","KEN","jeggs",0.0199498988051604
"cbarl","KEN","jmilk",0.00147393098260096
"cbarl","KGZ","jbeef",0.526193669719941
"cbarl","KGZ","jpork",0.791072498539291
"cbarl","KGZ","jlamb",0.496287162401646
"cbarl","KGZ","jpoul",0.427442426828073
"cbarl","KGZ","jeggs",0.41483196025838
"cbarl","KGZ","jmilk",0.0366876768780068
"cbarl","KOR","jbeef",0.0236471752858454
"cbarl","KOR","jpork",0.190113337581143
"cbarl","KOR","jpoul",0.194171031737156
"cbarl","KOR","jeggs",0.00907501817082041
"cbarl","LBN","jbeef",0.0994940332128405
"cbarl","LBN","jpork",0.647118418810972
"cbarl","LBN","jlamb",0.383050850982362
"cbarl","LBN","jpoul",0.308791630404366
"cbarl","LBN","jeggs",0.77997720056396
"cbarl","LBN","jmilk",0.0705614413923476
"cbarl","LBY","jbeef",0.178148238851549
"cbarl","LBY","jpork",1.15869266645324
"cbarl","LBY","jlamb",0.685868612312803
"cbarl","LBY","jpoul",0.552904363731599
"cbarl","LBY","jeggs",1.39658188675075
"cbarl","LBY","jmilk",0.126343219879151
"cbarl","MDA","jbeef",1.16428921718705
"cbarl","MDA","jpork",0.671558224900669
"cbarl","MDA","jlamb",1.20357010018902
"cbarl","MDA","jpoul",0.807396887601418
"cbarl","MDA","jeggs",0.777337159270247
"cbarl","MDA","jmilk",0.0490581907095052
"cbarl","MEX","jbeef",0.0138771096558598
"cbarl","MEX","jpork",0.0932564345315677
"cbarl","MEX","jlamb",0.0220013903154995
"cbarl","MEX","jpoul",0.0695622737056404
"cbarl","MEX","jeggs",0.0847440056187853
"cbarl","MEX","jmilk",0.0115958712336353
"cbarl","MNG","jbeef",0.00104134144529201
"cbarl","MNG","jpork",0.00490820918865075
"cbarl","MNG","jpoul",0.00897322520212222
"cbarl","MNG","jeggs",0.00668261419118385
"cbarl","MNG","jmilk",0.00195256836128253
"cbarl","MOR","jbeef",0.0494918321275166
"cbarl","MOR","jpork",0.321899465889611
"cbarl","MOR","jlamb",0.190542968265908
"cbarl","MOR","jpoul",0.153603819654812
"cbarl","MOR","jeggs",0.38798809764825
"cbarl","MOR","jmilk",0.035099743163442
"cbarl","MYS","jpork",0.00124012913337881
"cbarl","MYS","jpoul",0.000695682196773481
"cbarl","MYS","jeggs",0.000563351344126352
"cbarl","MYS","jmilk",0.000134221293399231
"cbarl","NAM","jpork",0.02130306755286
"cbarl","NAM","jpoul",0.00790192398238606
"cbarl","NAM","jeggs",0.00888624669299471
"cbarl","NAM","jmilk",0.000690393012301896
"cbarl","NGA","jbeef",1.5023541242124E-6
"cbarl","NGA","jpork",0.000582764815720587
"cbarl","NGA","jpoul",0.000620257631281975
"cbarl","NGA","jeggs",0.000401194588708631
"cbarl","NGA","jmilk",0.000226112550386956
"cbarl","NIC","jbeef",0.00160055032992351
"cbarl","NIC","jpork",0.00173048148806192
"cbarl","NIC","jlamb",4.3666640690463E-5
"cbarl","NIC","jpoul",0.00169017381973226
"cbarl","NIC","jeggs",0.00315636525522357
"cbarl","NIC","jmilk",0.000517129063002092
"cbarl","NLD","jbeef",0.0962265513211087
"cbarl","NLD","jpork",0.11675295860205
"cbarl","NLD","jlamb",0.148896787767396
"cbarl","NLD","jpoul",0.150054267283398
"cbarl","NLD","jeggs",0.201717857238431
"cbarl","NLD","jmilk",0.0107763638224941
"cbarl","NOR","jbeef",1.29051761423337
"cbarl","NOR","jpork",1.565802239831
"cbarl","NOR","jlamb",1.99689092748813
"cbarl","NOR","jpoul",2.01241416596032
"cbarl","NOR","jeggs",2.70528709901404
"cbarl","NOR","jmilk",0.144524428438757
"cbarl","NPL","jpoul",9.25889810832113E-5
"cbarl","NPL","jeggs",3.24403894716564E-5
"cbarl","NPL","jmilk",4.01613266971562E-6
"cbarl","NZL","jbeef",0.134637800070297
"cbarl","NZL","jpork",0.193371985589337
"cbarl","NZL","jlamb",0.0383133191906947
"cbarl","NZL","jpoul",0.0938125589535503
"cbarl","NZL","jeggs",0.111255400358507
"cbarl","NZL","jmilk",0.0122697057175791
"cbarl","OAO","jbeef",0.0528278917738196
"cbarl","OAO","jpork",0.113406037202618
"cbarl","OAO","jlamb",0.00371291221610606
"cbarl","OAO","jpoul",0.117984094012768
"cbarl","OAO","jeggs",0.0421577751139421
"cbarl","OAO","jmilk",0.0227280694393676
"cbarl","OBN","jbeef",0.670256795471464
"cbarl","OBN","jpork",0.386601934596558
"cbarl","OBN","jlamb",0.692869973001185
"cbarl","OBN","jpoul",0.464801393475774
"cbarl","OBN","jeggs",0.447496640596012
"cbarl","OBN","jmilk",0.0282417677765869
"cbarl","OIO","jbeef",0.0528278917738196
"cbarl","OIO","jpork",0.113406037202618
"cbarl","OIO","jlamb",0.00371291221610606
"cbarl","OIO","jpoul",0.117984094012768
"cbarl","OIO","jeggs",0.0421577751139421
"cbarl","OIO","jmilk",0.0227280694393676
"cbarl","OPO","jbeef",0.0528278917738196
"cbarl","OPO","jpork",0.113406037202618
"cbarl","OPO","jlamb",0.00371291221610606
"cbarl","OPO","jpoul",0.117984094012768
"cbarl","OPO","jeggs",0.0421577751139421
"cbarl","OPO","jmilk",0.0227280694393676
"cbarl","OSA","jbeef",0.00407501217030329
"cbarl","OSA","jpork",0.00407501217030329
"cbarl","OSA","jlamb",0.00407501217030329
"cbarl","OSA","jpoul",0.00407501217030329
"cbarl","OSA","jeggs",0.00407501217030329
"cbarl","OSA","jmilk",0.00407501217030329
"cbarl","PAK","jbeef",0.00766024323882915
"cbarl","PAK","jlamb",0.00762739229316556
"cbarl","PAK","jpoul",0.0330540242367879
"cbarl","PAK","jeggs",0.0407769829173385
"cbarl","PAK","jmilk",0.000716747905387523
"cbarl","PAN","jbeef",0.00160055032992351
"cbarl","PAN","jpork",0.00173048148806192
"cbarl","PAN","jlamb",4.3666640690463E-5
"cbarl","PAN","jpoul",0.00169017381973226
"cbarl","PAN","jeggs",0.00315636525522357
"cbarl","PAN","jmilk",0.000517129063002092
"cbarl","PER","jbeef",0.0137863732221143
"cbarl","PER","jpork",0.014905537928021
"cbarl","PER","jlamb",0.000376123508683077
"cbarl","PER","jpoul",0.0145583469969289
"cbarl","PER","jeggs",0.027187417115403
"cbarl","PER","jmilk",0.00445430183185169
"cbarl","PHL","jbeef",0.0193004143496724
"cbarl","POL","jbeef",2.33607110513882
"cbarl","POL","jpork",1.34743819787238
"cbarl","POL","jlamb",2.41488565947004
"cbarl","POL","jpoul",1.61998969986309
"cbarl","POL","jeggs",1.55967679672342
"cbarl","POL","jmilk",0.0984320906653665
"cbarl","PRK","jbeef",0.0163599642639014
"cbarl","PRK","jpork",0.0771102766427988
"cbarl","PRK","jpoul",0.140973591613357
"cbarl","PRK","jeggs",0.104987014443232
"cbarl","PRK","jmilk",0.0306757680276992
"cbarl","PRT","jbeef",0.929500580168144
"cbarl","PRT","jpork",1.12777545559972
"cbarl","PRT","jlamb",1.43826884279711
"cbarl","PRT","jpoul",1.44944951868007
"cbarl","PRT","jeggs",1.94849407735416
"cbarl","PRT","jmilk",0.104094309601575
"cbarl","PRY","jbeef",0.0300318182780714
"cbarl","PRY","jpork",0.0324697728096595
"cbarl","PRY","jlamb",0.000819336070545494
"cbarl","PRY","jpoul",0.0317134625906945
"cbarl","PRY","jeggs",0.0592242468055489
"cbarl","PRY","jmilk",0.0097031163319496
"cbarl","RAP","jbeef",0.903033192109261
"cbarl","RAP","jpork",5.87341162621753
"cbarl","RAP","jlamb",3.47666710789376
"cbarl","RAP","jpoul",2.80267150397005
"cbarl","RAP","jeggs",7.07927177593618
"cbarl","RAP","jmilk",0.640433618004529
"cbarl","ROU","jbeef",1.16428921718705
"cbarl","ROU","jpork",0.671558224900669
"cbarl","ROU","jlamb",1.20357010018902
"cbarl","ROU","jpoul",0.807396887601418
"cbarl","ROU","jeggs",0.777337159270247
"cbarl","ROU","jmilk",0.0490581907095052
"cbarl","RUS","jbeef",1.93465637883764
"cbarl","RUS","jpork",2.90853100051955
"cbarl","RUS","jlamb",1.82469585840655
"cbarl","RUS","jpoul",1.57157365809661
"cbarl","RUS","jeggs",1.52522100935615
"cbarl","RUS","jmilk",0.13489558779738
"cbarl","SAU","jbeef",0.903033192109261
"cbarl","SAU","jpork",5.87341162621753
"cbarl","SAU","jlamb",3.47666710789376
"cbarl","SAU","jpoul",2.80267150397005
"cbarl","SAU","jeggs",7.07927177593618
"cbarl","SAU","jmilk",0.640433618004529
"cbarl","SEN","jbeef",6.0356376032978E-8
"cbarl","SEN","jpork",5.10413753318884E-6
"cbarl","SEN","jpoul",1.05915380541871E-5
"cbarl","SEN","jeggs",8.03645146879102E-6
"cbarl","SEN","jmilk",1.30772148071452E-7
"cbarl","SLB","jbeef",0.0528278917738196
"cbarl","SLB","jpork",0.113406037202618
"cbarl","SLB","jlamb",0.00371291221610606
"cbarl","SLB","jpoul",0.117984094012768
"cbarl","SLB","jeggs",0.0421577751139421
"cbarl","SLB","jmilk",0.0227280694393676
"cbarl","SLV","jbeef",0.00160055032992351
"cbarl","SLV","jpork",0.00173048148806192
"cbarl","SLV","jlamb",4.3666640690463E-5
"cbarl","SLV","jpoul",0.00169017381973226
"cbarl","SLV","jeggs",0.00315636525522357
"cbarl","SLV","jmilk",0.000517129063002092
"cbarl","SPP","jbeef",0.929500580168144
"cbarl","SPP","jpork",1.12777545559972
"cbarl","SPP","jlamb",1.43826884279711
"cbarl","SPP","jpoul",1.44944951868007
"cbarl","SPP","jeggs",1.94849407735416
"cbarl","SPP","jmilk",0.104094309601575
"cbarl","SVK","jbeef",1.16428921718705
"cbarl","SVK","jpork",0.671558224900669
"cbarl","SVK","jlamb",1.20357010018902
"cbarl","SVK","jpoul",0.807396887601418
"cbarl","SVK","jeggs",0.777337159270247
"cbarl","SVK","jmilk",0.0490581907095052
"cbarl","SVN","jbeef",0.670256795471464
"cbarl","SVN","jpork",0.386601934596558
"cbarl","SVN","jlamb",0.692869973001185
"cbarl","SVN","jpoul",0.464801393475774
"cbarl","SVN","jeggs",0.447496640596012
"cbarl","SVN","jmilk",0.0282417677765869
"cbarl","SWE","jbeef",1.29051761423337
"cbarl","SWE","jpork",1.565802239831
"cbarl","SWE","jlamb",1.99689092748813
"cbarl","SWE","jpoul",2.01241416596032
"cbarl","SWE","jeggs",2.70528709901404
"cbarl","SWE","jmilk",0.144524428438757
"cbarl","SWZ","jpork",0.0253439216708957
"cbarl","SWZ","jpoul",0.00940079366326181
"cbarl","SWZ","jeggs",0.0105718267839449
"cbarl","SWZ","jmilk",0.00082134961936803
"cbarl","SYR","jbeef",0.181093490819053
"cbarl","SYR","jpork",1.17784885838421
"cbarl","SYR","jlamb",0.697207797549133
"cbarl","SYR","jpoul",0.562045305430602
"cbarl","SYR","jeggs",1.41967100386047
"cbarl","SYR","jmilk",0.128432000657052
"cbarl","THA","jpork",1.32217195595322E-5
"cbarl","THA","jlamb",2.21579462231571E-6
"cbarl","THA","jpoul",7.20741987038956E-6
"cbarl","THA","jeggs",1.38061049544287E-5
"cbarl","THA","jmilk",1.96882222328209E-6
"cbarl","TJK","jbeef",0.0283636320663005
"cbarl","TJK","jpork",0.042641503646898
"cbarl","TJK","jlamb",0.0267515694004465
"cbarl","TJK","jpoul",0.0230406035301238
"cbarl","TJK","jeggs",0.0223608564055384
"cbarl","TJK","jmilk",0.00197759081535312
"cbarl","TKM","jbeef",0.0459747836633957
"cbarl","TKM","jpork",0.0691178725159558
"cbarl","TKM","jlamb",0.0433617814871853
"cbarl","TKM","jpoul",0.0373466543457978
"cbarl","TKM","jeggs",0.0362448480987848
"cbarl","TKM","jmilk",0.0032054889760963
"cbarl","TUN","jbeef",0.308465683004528
"cbarl","TUN","jpork",2.00628940849465
"cbarl","TUN","jlamb",1.1875892308132
"cbarl","TUN","jpoul",0.957360136109865
"cbarl","TUN","jeggs",2.41819727405392
"cbarl","TUN","jmilk",0.218764708897794
"cbarl","TUR","jbeef",0.603524993561207
"cbarl","TUR","jpork",1.91056507310988
"cbarl","TUR","jlamb",1.44070814283349
"cbarl","TUR","jpoul",1.92311060962269
"cbarl","TUR","jeggs",1.91559707401886
"cbarl","TUR","jmilk",0.169601079560512
"cbarl","TZA","jbeef",3.57305128033661E-8
"cbarl","TZA","jpork",0.000133893397259464
"cbarl","TZA","jpoul",3.80708613919866E-5
"cbarl","TZA","jeggs",2.75057953874413E-5
"cbarl","TZA","jmilk",2.03217291569145E-6
"cbarl","UGA","jbeef",3.4029877474276E-9
"cbarl","UGA","jpork",1.27520585232823E-5
"cbarl","UGA","jpoul",3.62588344488411E-6
"cbarl","UGA","jeggs",2.61966250531661E-6
"cbarl","UGA","jmilk",1.93544928134945E-7
"cbarl","UKP","jbeef",0.470192899453178
"cbarl","UKP","jpork",0.570491318364356
"cbarl","UKP","jlamb",0.727556078841398
"cbarl","UKP","jpoul",0.733211884252843
"cbarl","UKP","jeggs",0.985656275365387
"cbarl","UKP","jmilk",0.0526566699283686
"cbarl","UKR","jbeef",1.90416898096801
"cbarl","UKR","jpork",2.86269674137205
"cbarl","UKR","jlamb",1.7959412799528
"cbarl","UKR","jpoul",1.54680792092492
"cbarl","UKR","jeggs",1.50118572316269
"cbarl","UKR","jmilk",0.132769827636029
"cbarl","URY","jbeef",0.0434945083539761
"cbarl","URY","jpork",0.0470253513005786
"cbarl","URY","jlamb",0.00118662876936346
"cbarl","URY","jpoul",0.04593000166732
"cbarl","URY","jeggs",0.0857733445771009
"cbarl","URY","jmilk",0.0140528379085107
"cbarl","USA","jbeef",0.140709469938797
"cbarl","USA","jpork",0.0929142071430637
"cbarl","USA","jlamb",0.197771222536243
"cbarl","USA","jpoul",0.0764718197282921
"cbarl","USA","jeggs",0.0157935829424313
"cbarl","USA","jmilk",0.0168238604147124
"cbarl","UZB","jbeef",0.0149647114210019
"cbarl","UZB","jpork",0.0224977462386275
"cbarl","UZB","jlamb",0.0141141837970824
"cbarl","UZB","jpoul",0.0121562704659281
"cbarl","UZB","jeggs",0.0117976344656126
"cbarl","UZB","jmilk",0.00104338103778129
"cbarl","VEN","jbeef",7.44330524660097E-6
"cbarl","VEN","jpork",8.04754570876423E-6
"cbarl","VEN","jlamb",2.03070237577781E-7
"cbarl","VEN","jpoul",7.86009625869243E-6
"cbarl","VEN","jeggs",1.46785700050541E-5
"cbarl","VEN","jmilk",2.40489124012568E-6
"cbarl","VUT","jbeef",0.0528278917738196
"cbarl","VUT","jpork",0.113406037202618
"cbarl","VUT","jlamb",0.00371291221610606
"cbarl","VUT","jpoul",0.117984094012768
"cbarl","VUT","jeggs",0.0421577751139421
"cbarl","VUT","jmilk",0.0227280694393676
"cbarl","YEM","jbeef",0.903033192109261
"cbarl","YEM","jpork",5.87341162621753
"cbarl","YEM","jlamb",3.47666710789376
"cbarl","YEM","jpoul",2.80267150397005
"cbarl","YEM","jeggs",7.07927177593618
"cbarl","YEM","jmilk",0.640433618004529
"cbarl","ZAF","jbeef",0.111390467468406
"cbarl","ZAF","jpork",0.159983272593905
"cbarl","ZAF","jlamb",0.0316979223716479
"cbarl","ZAF","jpoul",0.0776143459770383
"cbarl","ZAF","jeggs",0.092045406623164
"cbarl","ZAF","jmilk",0.0101511481535447
"cbarl","ZMB","jpork",0.000206901181966133
"cbarl","ZMB","jpoul",7.67456333556391E-5
"cbarl","ZMB","jeggs",8.63056430469989E-5
"cbarl","ZMB","jmilk",6.70528457518992E-6
"cbarl","ZWE","jpork",0.0411137731568313
"cbarl","ZWE","jpoul",0.0152502877488519
"cbarl","ZWE","jeggs",0.0171499775722383
"cbarl","ZWE","jmilk",0.00133242133445851
"cmaiz","AFG","jlamb",0.225503848396526
"cmaiz","AFG","jpoul",0.0260398627875436
"cmaiz","AFG","jeggs",0.101449805742308
"cmaiz","AFG","jmilk",0.00639578567026512
"cmaiz","AGO","jpork",0.299707140093404
"cmaiz","AGO","jpoul",0.307969580591507
"cmaiz","AGO","jeggs",0.402241300420406
"cmaiz","AGO","jmilk",0.0209111814893194
"cmaiz","ALB","jbeef",2.93693383419795
"cmaiz","ALB","jpork",2.98611925427358
"cmaiz","ALB","jlamb",2.38768531291804
"cmaiz","ALB","jpoul",6.80296903649346
"cmaiz","ALB","jeggs",3.65049632966278
"cmaiz","ALB","jmilk",0.133126950743743
"cmaiz","ARG","jbeef",0.216113826724871
"cmaiz","ARG","jpork",1.25646145610351
"cmaiz","ARG","jlamb",0.334091788605932
"cmaiz","ARG","jpoul",0.89092742765663
"cmaiz","ARG","jeggs",1.36475824007809
"cmaiz","ARG","jmilk",0.0769025182560755
"cmaiz","ARM","jbeef",0.257244137842968
"cmaiz","ARM","jpork",0.369611330870495
"cmaiz","ARM","jlamb",0.0802865140839612
"cmaiz","ARM","jpoul",0.641713363253734
