"CTY","JJJ","Val"
"BOL","OMarn",-0.10438198411434
"BRA","jbeef",0.000264569769000023
"BRA","jpork",0.10555634674099
"BRA","jpoul",2.5997074390105E-5
"BRA","jmilk",0.18648602811136
"BRA","jmaiz",0.00833083933990997
"BRA","jrice",0.14857754658374
"BRA","jwhea",0.0241772804320199
"BRA","jchkp",0.1119
"BRA","jpigp",0.1119
"BRA","jopul",0.1119
"BRA","jsugc",0.00242156449104991
"BRA","jsugb",0.00242156449104991
"BRA","jsugr",0.00242156449104991
"BRA","jsugrc",0.00242156449104991
"BRA","jsugrb",0.00242156449104991
"BRA","jgdol",-0.24
"BRA","jgdml",-0.24
"BRA","jrpol",-0.24
"BRA","jrpml",-0.24
"BRA","jsoyb",0.000893646247460023
"BRA","jsbnt",0.000893646247460023
"BRA","jsbol",-0.24
"BRA","jsbml",-0.24
"BRA","jsfol",-0.24
"BRA","jsfml",-0.24
"BRA","jpalm",0.09
"BRA","jpkrl",0.09
"BRA","jpkol",-0.24
"BRA","jpkml",-0.24
"BRA","jtool",-0.24
"BRA","jtoml",-0.24
"BRA","jcafe",0.00444241487611996
"BRA","jcott",0.25375377440534
"BRA","jteas",0.15
"BRA","jothr",0.1119
"BRA","Shrimp",-0.079138806072054
"BRA","Crust",-0.079138806072054
"BRA","Salmon",-0.080073738592139
"BRA","Tuna",-0.081008671112223
"BRA","Cobswf",-0.0814761373722659
"BRA","Eelstg",-0.0819436036323079
"BRA","Tilapia",-0.0824110698923499
"BRA","Pangas",-0.0828785361523929
"BRA","Carp",-0.0833460024124349
"BRA","Mullet",-0.0838134686724769
"BRA","OFrshD",-0.08428093493252
"BRA","OCarp",-0.0847484011925619
"BRA","OPelag",-0.085215867452604
"BRA","OMarn",-0.0856833337126469
"BTN","jbeef",-0.55
"BTN","jpork",-0.69
"BTN","jlamb",-0.55
"BTN","jpoul",-0.19
"BTN","jeggs",-0.1
"BTN","jmilk",-0.41
"BTN","jmaiz",-0.07
"BTN","jrice",0.1
"BTN","jwhea",-0.01
"BTN","jbean",0.1305
"BTN","jchkp",0.1305
"BTN","jcowp",0.1305
"BTN","jlent",0.1305
"BTN","jpigp",0.1305
"BTN","jopul",0.1305
"BTN","jbana",0.15
"BTN","jplnt",0.15
"BTN","jsubf",0.15
"BTN","jtemf",0.15
"BTN","jvege",0.2
"BTN","jsugr",0.3
"BTN","jgrnd",0.1305
"BTN","jgdnt",0.1305
"BTN","jgdol",-0.06
"BTN","jrpol",-0.06
"BTN","jsbol",-0.06
"BTN","jsfol",-0.06
"BTN","jplol",-0.06
"BTN","jpkol",-0.06
"BTN","jtool",-0.06
"BTN","jcoco",0.15
"BTN","jcafe",0.15
"BTN","jcott",0.3619
"BTN","jteas",0.15
"BTN","jothr",0.1305
"BTN","Shrimp",-0.00434420446528135
"BTN","Crust",-0.00434420446528135
"BTN","Salmon",-0.00527913698536595
"BTN","Tuna",-0.00621406950545064
"BTN","Cobswf",-0.00668153576549294
"BTN","Eelstg",-0.00714900202553535
"BTN","Tilapia",-0.00761646828557765
"BTN","Pangas",-0.00808393454561995
"BTN","Carp",-0.00855140080566225
"BTN","Mullet",-0.00901886706570464
"BTN","OFrshD",-0.00948633332574694
"BTN","OCarp",-0.00995379958578924
"BTN","OPelag",-0.0104212658458316
"BTN","OMarn",-0.0108887321058739
"BWA","jbeef",0.24
"BWA","jeggs",0.09
"BWA","jmilk",-0.29
"BWA","jbarl",-0.2
"BWA","jmaiz",-0.2
"BWA","jmill",-0.2
"BWA","jrice",0.12
"BWA","jsorg",-0.2
"BWA","jwhea",-0.25
"BWA","jocer",-0.2
"BWA","jbean",-0.0522
"BWA","jchkp",-0.0522
"BWA","jcowp",-0.0522
"BWA","jlent",-0.0522
"BWA","jpigp",-0.0522
"BWA","jopul",-0.0522
"BWA","jbana",-0.07
"BWA","jplnt",-0.07
"BWA","jsubf",-0.07
"BWA","jtemf",-0.07
"BWA","jvege",-0.07
"BWA","jsugr",0.3
"BWA","jgrnd",-0.0522
"BWA","jgdnt",-0.0522
"BWA","jgdol",-0.07
"BWA","jgdml",-0.07
"BWA","jrpol",-0.07
"BWA","jrpml",-0.07
"BWA","jsbol",-0.07
"BWA","jsbml",-0.07
"BWA","jsfol",-0.07
"BWA","jsfml",-0.07
"BWA","jplol",-0.07
"BWA","jpkol",-0.07
"BWA","jpkml",-0.07
"BWA","jtool",-0.07
"BWA","jtoml",-0.07
"BWA","jcoco",-0.07
"BWA","jcafe",-0.07
"BWA","jcott",-0.1447
"BWA","jteas",-0.07
"BWA","jothr",-0.0522
"BWA","Shrimp",-0.172164591820478
"BWA","Crust",-0.172164591820478
"BWA","Salmon",-0.173099524340562
"BWA","Tuna",-0.174034456860647
"BWA","Cobswf",-0.174501923120689
"BWA","Eelstg",-0.174969389380732
"BWA","Tilapia",-0.175436855640774
"BWA","Pangas",-0.175904321900816
"BWA","Carp",-0.176371788160859
"BWA","Mullet",-0.176839254420901
"BWA","OFrshD",-0.177306720680943
"BWA","OCarp",-0.177774186940986
"BWA","OPelag",-0.178241653201028
"BWA","OMarn",-0.17870911946107
"CAF","jbeef",0.43
"CAF","jpork",0.28
"CAF","jlamb",0.28
"CAF","jpoul",0.1
"CAF","jeggs",0.1
"CAF","jbarl",-0.23
"CAF","jmaiz",-0.23
"CAF","jmill",-0.23
"CAF","jrice",0.41
"CAF","jsorg",-0.23
"CAF","jwhea",-0.2
"CAF","jocer",-0.23
"CAF","jbean",-0.0969
"CAF","jchkp",-0.0969
"CAF","jcowp",-0.0969
"CAF","jlent",-0.0969
"CAF","jpigp",-0.0969
"CAF","jopul",-0.0969
"CAF","jbana",-0.13
"CAF","jplnt",-0.13
"CAF","jsubf",-0.13
"CAF","jtemf",-0.13
"CAF","jvege",-0.13
"CAF","jsugr",0.3
"CAF","jgrnd",-0.0969
"CAF","jgdnt",-0.0969
"CAF","jgdol",-0.07
"CAF","jgdml",-0.07
"CAF","jrpol",-0.07
"CAF","jrpml",-0.07
"CAF","jsbol",-0.07
"CAF","jsbml",-0.07
"CAF","jsfol",-0.07
"CAF","jsfml",-0.07
"CAF","jplol",-0.07
"CAF","jpkol",-0.07
"CAF","jpkml",-0.07
"CAF","jtool",-0.07
"CAF","jtoml",-0.07
"CAF","jcoco",-0.13
"CAF","jcafe",-0.13
"CAF","jcott",-0.2688
"CAF","jteas",-0.13
"CAF","jothr",-0.0969
"CAF","Shrimp",-0.172164591820478
"CAF","Crust",-0.172164591820478
"CAF","Salmon",-0.173099524340562
"CAF","Tuna",-0.174034456860647
"CAF","Cobswf",-0.174501923120689
"CAF","Eelstg",-0.174969389380732
"CAF","Tilapia",-0.175436855640774
"CAF","Pangas",-0.175904321900816
"CAF","Carp",-0.176371788160859
"CAF","Mullet",-0.176839254420901
"CAF","OFrshD",-0.177306720680943
"CAF","OCarp",-0.177774186940986
"CAF","OPelag",-0.178241653201028
"CAF","OMarn",-0.17870911946107
"CAN","jpoul",0.18534467439451
"CAN","jeggs",0.2817658588308
"CAN","jmilk",0.9999
"CAN","jgdol",0.3
"CAN","jgdml",0.3
"CAN","jrpol",0.3
"CAN","jrpml",0.3
"CAN","jsbol",0.3
"CAN","jsbml",0.3
"CAN","jsfol",0.3
"CAN","jsfml",0.3
"CAN","jpkol",0.3
"CAN","jpkml",0.3
"CAN","jtool",0.3
"CAN","jtoml",0.3
"CAN","Shrimp",-0.069789480871208
"CAN","Crust",-0.069789480871208
"CAN","Salmon",-0.070724413391292
"CAN","Tuna",-0.0716593459113769
"CAN","Cobswf",-0.0721268121714189
"CAN","Eelstg",-0.0725942784314619
"CAN","Tilapia",-0.0730617446915039
"CAN","Pangas",-0.0735292109515459
"CAN","Carp",-0.073996677211588
"CAN","Mullet",-0.0744641434716309
"CAN","OFrshD",-0.074931609731673
"CAN","OCarp",-0.0753990759917149
"CAN","OPelag",-0.075866542251758
"CAN","OMarn",-0.0763340085117999
"CHL","jchkp",0.1864
"CHL","jpigp",0.1864
"CHL","jopul",0.1864
"CHL","jsugc",0.0271566587851499
"CHL","jsugb",0.0271566587851499
"CHL","jsugr",0.0271566587851499
"CHL","jsugrc",0.0271566587851499
"CHL","jsugrb",0.0271566587851499
"CHL","jgdol",0.28
"CHL","jgdml",0.28
"CHL","jrpol",0.28
"CHL","jrpml",0.28
"CHL","jsbol",0.28
"CHL","jsbml",0.28
"CHL","jsfol",0.28
"CHL","jsfml",0.28
"CHL","jpalm",0.16
"CHL","jpkrl",0.16
"CHL","jpkol",0.28
"CHL","jpkml",0.28
"CHL","jtool",0.28
"CHL","jtoml",0.28
"CHL","jteas",0.25
"CHL","jothr",0.1864
"CHL","Shrimp",-0.293705819431483
"CHL","Crust",-0.293705819431483
"CHL","Salmon",-0.294640751951568
"CHL","Tuna",-0.295575684471653
"CHL","Cobswf",-0.296043150731695
"CHL","Eelstg",-0.296510616991737
"CHL","Tilapia",-0.29697808325178
"CHL","Pangas",-0.297445549511822
"CHL","Carp",-0.297913015771864
"CHL","Mullet",-0.298380482031907
"CHL","OFrshD",-0.298847948291949
"CHL","OCarp",-0.299315414551991
"CHL","OPelag",-0.299782880812034
"CHL","OMarn",-0.300250347072076
"CHM","jbeef",0.155
"CHM","jpork",0.16
"CHM","jlamb",0.17
"CHM","jpoul",0.0369474092961499
"CHM","jmilk",0.20578751216904
"CHM","jmaiz",0.18907265690432
"CHM","jmill",0.03
"CHM","jrice",-0.02246139109292
"CHM","jwhea",0.39348450400773
"CHM","jchkp",0.1119
"CHM","jpigp",0.1119
"CHM","jopul",0.1119
"CHM","jsugc",0.36143204046883
"CHM","jsugb",0.36143204046883
"CHM","jsugr",0.36143204046883
"CHM","jsugrc",0.36143204046883
"CHM","jsugrb",0.36143204046883
"CHM","jgdol",-0.23
"CHM","jgdml",-0.23
"CHM","jrpsd",0.24064945907194
"CHM","jrpnt",0.24064945907194
"CHM","jrpol",-0.2
"CHM","jrpml",-0.2
"CHM","jsoyb",0.21957857965029
"CHM","jsbnt",0.21957857965029
"CHM","jsbol",-0.23
"CHM","jsbml",-0.23
"CHM","jsfol",-0.23
"CHM","jsfml",-0.23
"CHM","jpalm",0.02
"CHM","jpkrl",0.02
"CHM","jtool",-0.23
"CHM","jtoml",-0.23
"CHM","jcott",0.9999
"CHM","jteas",0.2
"CHM","jothr",0.1119
"CHM","Shrimp",0.3
"CHM","Crust",0.3
"CHM","Salmon",0.2
"CHM","Tuna",0.05
"CHM","Cobswf",-0.23
"CHM","Eelstg",0.04
"CHM","Tilapia",0.19
"CHM","Pangas",-0.1
"CHM","Carp",0.05
"CHM","Mullet",-0.06
"CHM","OFrshD",0.05
"CHM","OCarp",0.01
"CHM","OPelag",0.02
"CHM","OMarn",0.3
"CHP","jbeef",0.61180683759956
"CHP","jpork",0.9999
"CHP","jlamb",0.41063743942804
"CHP","jpoul",0.9999
"CHP","jeggs",0.9999
"CHP","jmilk",0.14971718903741
"CHP","jbarl",0.71612585773896
"CHP","jmaiz",0.46389861695602
"CHP","jmill",0.58
"CHP","jwhea",0.52834819582525
"CHP","jsugc",0.25667609173735
"CHP","jsugb",0.25667609173735
"CHP","jsugr",0.25667609173735
"CHP","jsugrc",0.25667609173735
"CHP","jsugrb",0.25667609173735
"CHP","jgdol",0.48
"CHP","jgdml",0.48
"CHP","jrpsd",0.64863383600819
"CHP","jrpnt",0.64863383600819
"CHP","jrpol",0.48
"CHP","jrpml",0.48
"CHP","jsbol",0.48
"CHP","jsbml",0.48
"CHP","jsfol",0.48
"CHP","jsfml",0.48
"CHP","jpalm",0.5
"CHP","jpkrl",0.5
"CHP","jpkol",0.48
"CHP","jpkml",0.48
"CHP","jtool",0.48
"CHP","jtoml",0.48
"CHP","Shrimp",-0.116536106875441
"CHP","Crust",-0.116536106875441
"CHP","Salmon",-0.117471039395525
"CHP","Tuna",-0.11840597191561
"CHP","Cobswf",-0.118873438175652
"CHP","Eelstg",-0.119340904435694
"CHP","Tilapia",-0.119808370695737
"CHP","Pangas",-0.120275836955779
"CHP","Carp",-0.120743303215821
"CHP","Mullet",-0.121210769475864
"CHP","OFrshD",-0.121678235735906
"CHP","OCarp",-0.122145701995948
"CHP","OPelag",-0.122613168255991
"CHP","OMarn",-0.123080634516033
"CIV","jbeef",0.43
"CIV","jpork",0.28
"CIV","jlamb",0.28
"CIV","jpoul",0.1
"CIV","jeggs",0.1
"CIV","jbarl",-0.23
"CIV","jmaiz",-0.23
"CIV","jmill",-0.23
"CIV","jrice",0.41
"CIV","jsorg",-0.23
"CIV","jwhea",-0.2
"CIV","jocer",-0.23
"CIV","jbean",-0.0969
"CIV","jchkp",-0.0969
"CIV","jcowp",-0.0969
"CIV","jlent",-0.0969
"CIV","jpigp",-0.0969
"CIV","jopul",-0.0969
"CIV","jbana",-0.13
"CIV","jplnt",-0.13
"CIV","jsubf",-0.13
"CIV","jtemf",-0.13
"CIV","jvege",-0.13
"CIV","jsugr",0.3
"CIV","jgrnd",-0.0969
"CIV","jgdnt",-0.0969
"CIV","jgdol",-0.07
"CIV","jgdml",-0.07
"CIV","jrpol",-0.07
"CIV","jrpml",-0.07
"CIV","jsbol",-0.07
"CIV","jsbml",-0.07
"CIV","jsfol",-0.07
"CIV","jsfml",-0.07
"CIV","jplol",-0.07
"CIV","jtool",-0.07
"CIV","jtoml",-0.07
"CIV","jcoco",-0.13
"CIV","jcafe",-0.13
"CIV","jcott",-0.2688
"CIV","jteas",-0.13
"CIV","jothr",-0.0969
"CIV","Shrimp",-0.153465941418785
"CIV","Crust",-0.153465941418785
"CIV","Salmon",-0.154400873938869
"CIV","Tuna",-0.155335806458954
"CIV","Cobswf",-0.155803272718996
"CIV","Eelstg",-0.156270738979039
"CIV","Tilapia",-0.156738205239081
"CIV","Pangas",-0.157205671499123
"CIV","Carp",-0.157673137759166
"CIV","Mullet",-0.158140604019208
"CIV","OFrshD",-0.15860807027925
"CIV","OCarp",-0.159075536539293
"CIV","OPelag",-0.159543002799335
"CIV","OMarn",-0.160010469059377
"CMR","jbeef",0.43
"CMR","jpork",0.28
"CMR","jlamb",0.28
"CMR","jpoul",0.1
"CMR","jeggs",0.1
"CMR","jbarl",-0.23
"CMR","jmaiz",-0.23
"CMR","jmill",-0.23
"CMR","jrice",0.41
"CMR","jsorg",-0.23
"CMR","jwhea",-0.2
"CMR","jocer",-0.23
"CMR","jbean",-0.0969
"CMR","jchkp",-0.0969
"CMR","jcowp",-0.0969
"CMR","jlent",-0.0969
"CMR","jpigp",-0.0969
"CMR","jopul",-0.0969
"CMR","jbana",-0.13
"CMR","jplnt",-0.13
"CMR","jsubf",-0.13
"CMR","jtemf",-0.13
"CMR","jvege",-0.13
"CMR","jsugr",0.3
"CMR","jgrnd",-0.0969
"CMR","jgdnt",-0.0969
"CMR","jgdol",-0.07
"CMR","jgdml",-0.07
"CMR","jrpol",-0.07
"CMR","jrpml",-0.07
"CMR","jsbol",-0.07
"CMR","jsbml",-0.07
"CMR","jsfol",-0.07
"CMR","jsfml",-0.07
"CMR","jplol",-0.07
"CMR","jpkol",-0.07
"CMR","jpkml",-0.07
"CMR","jtool",-0.07
"CMR","jtoml",-0.07
"CMR","jcoco",-0.13
"CMR","jcafe",-0.13
"CMR","jcott",-0.2688
"CMR","jteas",-0.13
"CMR","jothr",-0.0969
"CMR","Shrimp",-0.153465941418785
"CMR","Crust",-0.153465941418785
"CMR","Salmon",-0.154400873938869
"CMR","Tuna",-0.155335806458954
"CMR","Cobswf",-0.155803272718996
"CMR","Eelstg",-0.156270738979039
"CMR","Tilapia",-0.156738205239081
"CMR","Pangas",-0.157205671499123
"CMR","Carp",-0.157673137759166
"CMR","Mullet",-0.158140604019208
"CMR","OFrshD",-0.15860807027925
"CMR","OCarp",-0.159075536539293
"CMR","OPelag",-0.159543002799335
"CMR","OMarn",-0.160010469059377
"COD","jbeef",0.43
"COD","jpork",0.28
"COD","jlamb",0.28
"COD","jpoul",0.1
"COD","jeggs",0.1
"COD","jbarl",-0.23
"COD","jmaiz",-0.23
"COD","jmill",-0.23
"COD","jrice",0.41
"COD","jsorg",-0.23
"COD","jwhea",-0.2
"COD","jocer",-0.23
"COD","jbean",-0.0969
"COD","jchkp",-0.0969
"COD","jcowp",-0.0969
"COD","jlent",-0.0969
"COD","jpigp",-0.0969
"COD","jopul",-0.0969
"COD","jbana",-0.13
"COD","jplnt",-0.13
"COD","jsubf",-0.13
"COD","jtemf",-0.13
"COD","jvege",-0.13
"COD","jsugr",0.3
"COD","jgrnd",-0.0969
"COD","jgdnt",-0.0969
"COD","jgdol",-0.07
"COD","jgdml",-0.07
"COD","jrpol",-0.07
"COD","jrpml",-0.07
"COD","jsbol",-0.07
"COD","jsbml",-0.07
"COD","jsfol",-0.07
"COD","jsfml",-0.07
"COD","jplol",-0.07
"COD","jpkol",-0.07
"COD","jpkml",-0.07
"COD","jtool",-0.07
"COD","jtoml",-0.07
"COD","jcoco",-0.13
"COD","jcafe",-0.13
"COD","jcott",-0.2688
"COD","jteas",-0.13
"COD","jothr",-0.0969
"COD","Shrimp",-0.172164591820478
"COD","Crust",-0.172164591820478
"COD","Salmon",-0.173099524340562
"COD","Tuna",-0.174034456860647
"COD","Cobswf",-0.174501923120689
"COD","Eelstg",-0.174969389380732
"COD","Tilapia",-0.175436855640774
"COD","Pangas",-0.175904321900816
"COD","Carp",-0.176371788160859
"COD","Mullet",-0.176839254420901
"COD","OFrshD",-0.177306720680943
"COD","OCarp",-0.177774186940986
"COD","OPelag",-0.178241653201028
"COD","OMarn",-0.17870911946107
"COG","jbeef",0.43
"COG","jpork",0.28
"COG","jlamb",0.28
"COG","jpoul",0.1
"COG","jeggs",0.1
"COG","jbarl",-0.23
"COG","jmaiz",-0.23
"COG","jmill",-0.23
"COG","jrice",0.41
"COG","jsorg",-0.23
"COG","jwhea",-0.2
"COG","jocer",-0.23
"COG","jbean",-0.0969
"COG","jchkp",-0.0969
"COG","jcowp",-0.0969
"COG","jlent",-0.0969
"COG","jpigp",-0.0969
"COG","jopul",-0.0969
"COG","jbana",-0.13
"COG","jplnt",-0.13
"COG","jsubf",-0.13
"COG","jtemf",-0.13
"COG","jvege",-0.13
"COG","jsugr",0.3
"COG","jgrnd",-0.0969
"COG","jgdnt",-0.0969
"COG","jgdol",-0.07
"COG","jgdml",-0.07
"COG","jrpol",-0.07
"COG","jrpml",-0.07
"COG","jsbol",-0.07
"COG","jsbml",-0.07
"COG","jsfol",-0.07
"COG","jsfml",-0.07
"COG","jplol",-0.07
"COG","jpkol",-0.07
"COG","jpkml",-0.07
"COG","jtool",-0.07
"COG","jtoml",-0.07
"COG","jcoco",-0.13
"COG","jcafe",-0.13
"COG","jcott",-0.2688
"COG","jteas",-0.13
"COG","jothr",-0.0969
"COG","Shrimp",-0.172164591820478
"COG","Crust",-0.172164591820478
"COG","Salmon",-0.173099524340562
"COG","Tuna",-0.174034456860647
"COG","Cobswf",-0.174501923120689
"COG","Eelstg",-0.174969389380732
"COG","Tilapia",-0.175436855640774
"COG","Pangas",-0.175904321900816
"COG","Carp",-0.176371788160859
"COG","Mullet",-0.176839254420901
"COG","OFrshD",-0.177306720680943
"COG","OCarp",-0.177774186940986
"COG","OPelag",-0.178241653201028
"COG","OMarn",-0.17870911946107
"COL","jbeef",0.41
"COL","jpork",-0.02
"COL","jlamb",-0.02
"COL","jpoul",-0.02
"COL","jeggs",-0.01
"COL","jmilk",-0.42
"COL","jmaiz",-0.19
"COL","jrice",0.28
"COL","jwhea",0.21
"COL","jbean",0.082
"COL","jchkp",0.082
"COL","jcowp",0.082
"COL","jlent",0.082
"COL","jpigp",0.082
"COL","jopul",0.082
"COL","jbana",0.11
"COL","jplnt",0.11
"COL","jsubf",0.11
"COL","jtemf",0.11
"COL","jvege",0.11
"COL","jsugr",0.2
"COL","jgrnd",0.082
"COL","jgdnt",0.082
"COL","jgdol",-0.01
"COL","jgdml",-0.01
"COL","jrpsd",0.11
"COL","jrpnt",0.11
"COL","jrpol",-0.01
"COL","jrpml",-0.01
"COL","jsoyb",0.11
"COL","jsbnt",0.11
"COL","jsbol",-0.01
"COL","jsbml",-0.01
"COL","jsnfl",0.11
"COL","jsfnt",0.11
"COL","jsfol",-0.01
"COL","jsfml",-0.01
"COL","jplol",-0.01
"COL","jtols",0.11
"COL","jtont",0.11
"COL","jtool",-0.01
"COL","jtoml",-0.01
"COL","jcoco",0.11
"COL","jcafe",0.11
"COL","jcott",0.2275
"COL","jteas",0.11
"COL","jothr",0.082
"COL","Shrimp",-0.0884881312729009
"COL","Crust",-0.0884881312729009
"COL","Salmon",-0.089423063792985
"COL","Tuna",-0.09035799631307
"COL","Cobswf",-0.0908254625731119
"COL","Eelstg",-0.091292928833155
"COL","Tilapia",-0.0917603950931969
"COL","Pangas",-0.092227861353239
"COL","Carp",-0.0926953276132819
"COL","Mullet",-0.093162793873324
"COL","OFrshD",-0.093630260133366
"COL","OCarp",-0.094097726393409
"COL","OPelag",-0.094565192653451
"COL","OMarn",-0.0950326589134929
"CRB","jmaiz",-0.01
"CRB","jrice",-0.02
"CRB","jwhea",-0.01
"CRB","jbean",0.1119
"CRB","jchkp",0.1119
"CRB","jcowp",0.1119
"CRB","jlent",0.1119
"CRB","jpigp",0.1119
"CRB","jopul",0.1119
"CRB","jbana",0.15
"CRB","jplnt",0.15
"CRB","jsubf",0.15
"CRB","jtemf",0.15
"CRB","jvege",0.15
"CRB","jsugr",0.2
"CRB","jgrnd",0.1119
"CRB","jgdnt",0.1119
"CRB","jcoco",0.15
"CRB","jcafe",0.15
"CRB","jcott",0.3102
"CRB","jteas",0.15
"CRB","jothr",0.1119
"CRB","Shrimp",-0.181513917021324
"CRB","Crust",-0.181513917021324
"CRB","Salmon",-0.182448849541409
"CRB","Tuna",-0.183383782061494
"CRB","Cobswf",-0.183851248321536
"CRB","Eelstg",-0.184318714581578
"CRB","Tilapia",-0.184786180841621
"CRB","Pangas",-0.185253647101663
"CRB","Carp",-0.185721113361705
"CRB","Mullet",-0.186188579621748
"CRB","OFrshD",-0.18665604588179
"CRB","OCarp",-0.187123512141832
"CRB","OPelag",-0.187590978401875
"CRB","OMarn",-0.188058444661917
"CRI","jbeef",-0.22
"CRI","jpork",-0.07
"CRI","jlamb",-0.09
"CRI","jpoul",-0.07
"CRI","jmilk",-0.42
"CRI","jmaiz",-0.04
"CRI","jrice",-0.01
"CRI","jwhea",-0.45
"CRI","jbean",0.1864
"CRI","jchkp",0.1864
"CRI","jcowp",0.1864
"CRI","jlent",0.1864
"CRI","jpigp",0.1864
"CRI","jopul",0.1864
"CRI","jbana",0.25
"CRI","jplnt",0.25
"CRI","jsubf",0.25
"CRI","jtemf",0.25
"CRI","jvege",0.25
"CRI","jsugr",0.2
"CRI","jgrnd",0.1864
"CRI","jgdnt",0.1864
"CRI","jgdol",0.28
"CRI","jgdml",0.28
"CRI","jrpsd",0.16
"CRI","jrpnt",0.16
"CRI","jrpol",0.28
"CRI","jrpml",0.28
"CRI","jsoyb",0.16
"CRI","jsbnt",0.16
"CRI","jsbol",0.28
"CRI","jsbml",0.28
"CRI","jsnfl",0.16
"CRI","jsfnt",0.16
"CRI","jsfol",0.28
"CRI","jsfml",0.28
"CRI","jpalm",0.16
"CRI","jplol",0.28
"CRI","jpkrl",0.16
"CRI","jpkol",0.28
"CRI","jpkml",0.28
"CRI","jtols",0.16
"CRI","jtont",0.16
"CRI","jtool",0.28
"CRI","jtoml",0.28
"CRI","jcoco",0.25
"CRI","jcafe",0.25
"CRI","jcott",0.5169
"CRI","jteas",0.25
"CRI","jothr",0.1864
"CRI","Shrimp",-0.0978374564737469
"CRI","Crust",-0.0978374564737469
"CRI","Salmon",-0.0987723889938319
"CRI","Tuna",-0.099707321513917
"CRI","Cobswf",-0.100174787773959
"CRI","Eelstg",-0.100642254034001
"CRI","Tilapia",-0.101109720294044
"CRI","Pangas",-0.101577186554086
"CRI","Carp",-0.102044652814128
"CRI","Mullet",-0.102512119074171
"CRI","OFrshD",-0.102979585334213
"CRI","OCarp",-0.103447051594255
"CRI","OPelag",-0.103914517854298
"CRI","OMarn",-0.10438198411434
"CUB","jbeef",-0.22
"CUB","jpork",-0.07
"CUB","jlamb",-0.09
"CUB","jpoul",-0.07
"CUB","jmilk",-0.42
"CUB","jmaiz",-0.04
"CUB","jrice",-0.01
"CUB","jwhea",-0.45
"CUB","jbean",0.1864
"CUB","jchkp",0.1864
"CUB","jcowp",0.1864
"CUB","jlent",0.1864
"CUB","jpigp",0.1864
"CUB","jopul",0.1864
"CUB","jbana",0.25
"CUB","jplnt",0.25
"CUB","jsubf",0.25
"CUB","jtemf",0.25
"CUB","jvege",0.25
"CUB","jsugr",0.2
"CUB","jgrnd",0.1864
"CUB","jgdnt",0.1864
"CUB","jgdol",0.28
"CUB","jgdml",0.28
"CUB","jrpsd",0.16
"CUB","jrpnt",0.16
"CUB","jrpol",0.28
"CUB","jrpml",0.28
"CUB","jsoyb",0.16
"CUB","jsbnt",0.16
"CUB","jsbol",0.28
"CUB","jsbml",0.28
"CUB","jsnfl",0.16
"CUB","jsfnt",0.16
"CUB","jsfol",0.28
"CUB","jsfml",0.28
"CUB","jpalm",0.16
"CUB","jplol",0.28
"CUB","jpkrl",0.16
"CUB","jpkol",0.28
"CUB","jpkml",0.28
"CUB","jtols",0.16
"CUB","jtont",0.16
"CUB","jtool",0.28
"CUB","jtoml",0.28
"CUB","jcoco",0.25
"CUB","jcafe",0.25
"CUB","jcott",0.5169
"CUB","jteas",0.25
"CUB","jothr",0.1864
"CUB","Shrimp",-0.0978374564737469
"CUB","Crust",-0.0978374564737469
"CUB","Salmon",-0.0987723889938319
"CUB","Tuna",-0.099707321513917
"CUB","Cobswf",-0.100174787773959
"CUB","Eelstg",-0.100642254034001
"CUB","Tilapia",-0.101109720294044
"CUB","Pangas",-0.101577186554086
"CUB","Carp",-0.102044652814128
"CUB","Mullet",-0.102512119074171
"CUB","OFrshD",-0.102979585334213
"CUB","OCarp",-0.103447051594255
"CUB","OPelag",-0.103914517854298
"CUB","OMarn",-0.10438198411434
"CYP","jbeef",0.13197405604212
"CYP","jpork",0.01713498502693
"CYP","jlamb",0.14140443815786
"CYP","jpoul",0.40014588781909
"CYP","jeggs",0.00805424075428007
"CYP","jmilk",0.00859085347854993
"CYP","jbarl",7.15169784992753E-6
"CYP","jmaiz",7.69392840993532E-6
"CYP","jmill",0.07
"CYP","jrice",0.01071406139431
"CYP","jwhea",6.79887847621075E-6
"CYP","jocer",1.04671390899203E-5
"CYP","jpota",0.10451378489025
"CYP","jchkp",0.0746
"CYP","jpigp",0.0746
"CYP","jopul",0.0746
"CYP","jtemf",0.0698634573396599
"CYP","jsugc",0.00257735710249007
"CYP","jsugb",0.00257735710249007
"CYP","jsugr",0.00257735710249007
"CYP","jsugrc",0.00257735710249007
"CYP","jsugrb",0.00257735710249007
"CYP","jgdol",0.18
"CYP","jgdml",0.18
"CYP","jrpsd",0.000331113845019937
"CYP","jrpnt",0.000331113845019937
"CYP","jrpol",0.18
"CYP","jrpml",0.18
"CYP","jsoyb",0.000278732293869988
"CYP","jsbnt",0.000278732293869988
"CYP","jsbol",0.18
"CYP","jsbml",0.18
"CYP","jsnfl",0.000346721511260029
"CYP","jsfnt",0.000346721511260029
"CYP","jsfol",0.18
"CYP","jsfml",0.18
"CYP","jpkol",0.18
"CYP","jpkml",0.18
"CYP","jtool",0.18
"CYP","jtoml",0.18
"CYP","jteas",0.1
"CYP","jothr",0.0746
"CYP","Salmon",-0.135702223537176
"CYP","Tuna",-0.136637156057261
"CYP","Cobswf",-0.137104622317303
"CYP","Eelstg",-0.137572088577345
"CYP","Tilapia",-0.138039554837388
"CYP","Pangas",-0.13850702109743
"CYP","Carp",-0.138974487357472
